,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,quarter_sold,year_sold
14095,279950.0,3,2.25,1340,7202,2.0,0.0,0.0,4,7,1340,0.0,1989,0.0,98038,47.3563,-122.039,1470,7395,4,2014
14096,317000.0,3,1.0,1160,8813,1.0,0.0,0.0,3,7,1160,0.0,1952,0.0,98125,47.7257,-122.329,1200,7615,2,2014
14097,618000.0,4,2.25,2470,7350,1.0,0.0,0.0,3,7,1600,870.0,1978,0.0,98052,47.6936,-122.12799999999999,1970,7700,4,2014
14098,620000.0,5,1.75,2000,8713,1.0,0.0,2.0,3,7,1000,1000.0,1962,0.0,98008,47.5882,-122.117,2040,8449,1,2015
14099,345000.0,3,1.0,1110,6250,1.0,0.0,0.0,3,7,1110,0.0,1956,0.0,98115,47.6977,-122.292,2010,6944,2,2014
14100,608000.0,3,1.5,2240,3750,1.0,0.0,0.0,3,7,1220,1020.0,1952,0.0,98103,47.6624,-122.336,1570,3400,4,2014
14101,325000.0,4,2.25,1920,11603,2.0,0.0,0.0,4,7,1920,0.0,1967,0.0,98058,47.4315,-122.169,1840,7350,4,2014
14102,475000.0,3,1.75,2270,13000,1.0,0.0,0.0,5,8,2270,0.0,1968,0.0,98058,47.4474,-122.14399999999999,2440,10000,4,2014
14103,154000.0,3,3.0,1530,9997,1.0,0.0,0.0,3,6,1020,510.0,1992,0.0,98001,47.2861,-122.25200000000001,1410,9997,4,2014
14104,1190000.0,5,3.0,3330,19126,2.0,0.0,0.0,4,11,2610,720.0,1977,0.0,98040,47.5485,-122.214,3330,16893,2,2014
14105,376950.0,4,2.5,2643,5750,2.0,0.0,0.0,3,8,2643,0.0,2012,0.0,98030,47.3519,-122.17299999999999,2406,5772,4,2014
14106,500000.0,2,2.0,1250,3360,1.0,0.0,0.0,3,7,1250,0.0,1957,0.0,98103,47.6526,-122.34899999999999,1250,3360,3,2014
14107,499950.0,3,2.5,3230,129578,1.0,0.0,0.0,4,8,2100,1130.0,1964,0.0,98014,47.681999999999995,-121.913,2760,62059,2,2015
14108,230000.0,3,1.0,880,9035,1.0,0.0,0.0,4,6,880,0.0,1967,0.0,98059,47.476000000000006,-122.15100000000001,1440,10350,1,2015
14109,652600.0,4,2.5,2220,5900,2.0,0.0,0.0,3,8,2220,0.0,2014,0.0,98117,47.6956,-122.36,1620,5900,1,2015
14110,185000.0,3,1.75,1130,7000,1.0,0.0,0.0,3,7,1130,0.0,1978,0.0,98023,47.306999999999995,-122.37200000000001,1830,8880,4,2014
14111,274950.0,3,1.0,1450,8820,1.0,0.0,0.0,3,6,1050,400.0,1958,0.0,98168,47.4698,-122.264,1510,8820,2,2014
14112,447000.0,2,1.0,760,6035,1.0,0.0,0.0,3,6,760,0.0,1920,0.0,98136,47.5443,-122.382,2110,6046,1,2015
14113,129000.0,2,1.0,1150,30184,1.0,0.0,0.0,3,6,1150,0.0,1950,0.0,98055,47.4492,-122.2,1670,19684,2,2014
14114,436000.0,5,3.0,2720,9856,2.0,0.0,0.0,4,8,2720,0.0,1969,0.0,98059,47.4778,-122.146,1420,9685,1,2015
14115,225000.0,3,1.0,1080,16000,1.0,0.0,0.0,3,6,1080,0.0,1952,0.0,98001,47.2873,-122.251,1610,10007,4,2014
14116,765000.0,3,1.5,1500,5111,2.0,0.0,0.0,5,8,1500,0.0,1984,0.0,98122,47.6118,-122.28399999999999,2380,4519,1,2015
14117,509000.0,4,2.0,1960,2166,1.5,0.0,0.0,4,7,1260,700.0,1926,0.0,98103,47.6545,-122.344,1670,4000,4,2014
14118,762450.0,4,1.75,2570,8640,1.0,0.0,0.0,4,8,2570,0.0,1958,0.0,98005,47.5956,-122.17200000000001,2520,8800,1,2015
14119,465000.0,5,1.5,1830,9000,1.0,0.0,2.0,3,7,1030,800.0,1955,0.0,98155,47.7488,-122.292,2610,11175,4,2014
14120,564000.0,3,1.75,1980,6250,1.0,0.0,1.0,5,7,1090,890.0,1910,0.0,98136,47.553999999999995,-122.385,1980,6250,2,2014
14121,384500.0,2,1.0,1130,5236,1.0,0.0,0.0,4,6,1130,0.0,1942,0.0,98146,47.5103,-122.38600000000001,1010,5320,2,2015
14122,415000.0,3,2.0,2010,33090,1.5,0.0,2.0,5,8,2010,0.0,1986,0.0,98022,47.2133,-122.007,1840,22620,4,2014
14123,345000.0,2,1.75,1820,8409,1.0,0.0,0.0,4,6,910,910.0,1948,0.0,98155,47.7538,-122.32700000000001,1300,8409,4,2014
14124,465950.0,4,2.5,2340,6896,2.0,0.0,0.0,3,7,2340,0.0,2001,0.0,98059,47.4896,-122.14,2950,6775,2,2014
14125,500000.0,3,1.75,1780,11096,1.0,0.0,0.0,3,7,1210,570.0,1979,0.0,98074,47.617,-122.051,1780,10640,1,2015
14126,450000.0,4,2.5,2450,20348,1.0,0.0,0.0,3,8,1410,1040.0,1978,0.0,98075,47.5887,-122.064,2450,50094,4,2014
14127,475000.0,4,3.0,2410,8284,1.0,0.0,0.0,5,7,1210,1200.0,1969,0.0,98034,47.7202,-122.22,2050,7940,4,2014
14128,1350000.0,5,1.75,3380,20021,1.0,0.0,0.0,4,8,1690,1690.0,1963,0.0,98004,47.6395,-122.211,3260,19809,2,2014
14129,747000.0,3,1.5,1710,5120,2.0,0.0,0.0,4,7,1710,0.0,1920,0.0,98115,47.6801,-122.305,1530,5170,1,2015
14130,395000.0,3,1.75,1740,6220,1.0,0.0,0.0,4,6,1740,0.0,1954,0.0,98177,47.762,-122.36200000000001,1630,8418,3,2014
14131,505000.0,3,2.5,1995,1483,3.0,0.0,0.0,3,8,1760,235.0,2005,0.0,98102,47.6025,-122.31,1520,1173,4,2014
14132,215000.0,3,2.0,1760,9282,1.0,0.0,0.0,5,7,1100,660.0,1947,0.0,98001,47.3413,-122.29,1730,7500,4,2014
14133,775000.0,4,3.5,3970,210830,2.0,0.0,0.0,3,9,3970,0.0,2000,0.0,98045,47.4614,-121.713,1680,42665,1,2015
14134,540000.0,4,2.5,3000,5471,2.0,0.0,0.0,3,8,3000,0.0,2013,0.0,98059,47.4797,-122.126,2730,5471,4,2014
14135,392500.0,3,1.75,1540,8925,1.0,0.0,0.0,4,7,1540,0.0,1957,0.0,98133,47.7762,-122.337,1620,10397,4,2014
14136,1190000.0,3,2.0,2160,15788,1.0,0.0,0.0,3,8,2160,0.0,1951,0.0,98004,47.6227,-122.20700000000001,2260,9787,2,2015
14137,252500.0,3,2.0,1810,10684,2.0,0.0,0.0,3,8,1810,0.0,1987,0.0,98058,47.4619,-122.15299999999999,2140,9657,4,2014
14138,730000.0,3,3.5,2440,3502,2.0,0.0,0.0,3,7,1970,470.0,2000,0.0,98005,47.589,-122.165,2440,3417,2,2015
14139,497300.0,6,2.75,3200,9200,1.0,0.0,2.0,4,8,1600,1600.0,1953,0.0,98146,47.492,-122.36399999999999,2220,9500,2,2014
14140,640000.0,4,2.5,2970,34981,2.0,0.0,0.0,3,9,2970,0.0,1998,0.0,98077,47.7365,-122.037,3170,30277,3,2014
14141,377000.0,3,1.75,1820,34800,1.0,0.0,0.0,4,6,1820,0.0,1967,0.0,98027,47.4616,-121.98,2570,52707,3,2014
14142,1280000.0,4,3.5,3010,3600,2.0,0.0,0.0,3,9,2370,640.0,1999,0.0,98112,47.6341,-122.28399999999999,2650,4200,2,2014
14143,396500.0,3,1.5,1360,1488,2.0,0.0,0.0,3,7,1120,240.0,2003,0.0,98199,47.6526,-122.384,1360,1573,3,2014
14144,300000.0,4,2.5,2080,2999,2.0,0.0,0.0,3,8,2080,0.0,1998,0.0,98059,47.4909,-122.15700000000001,1630,3148,3,2014
14145,579000.0,2,1.75,1560,4500,1.0,0.0,0.0,3,8,1560,0.0,2004,0.0,98053,47.7128,-122.03200000000001,1860,4500,1,2015
14146,1400000.0,4,2.5,3520,7815,2.0,0.0,3.0,3,10,3140,380.0,1929,0.0,98199,47.6429,-122.412,2790,6644,1,2015
14147,571000.0,5,1.75,2280,43560,1.0,0.0,1.0,4,8,1380,900.0,1949,0.0,98166,47.4558,-122.36200000000001,1940,17664,4,2014
14148,301950.0,3,1.75,1370,9288,1.0,0.0,0.0,4,7,1370,0.0,1988,0.0,98059,47.4824,-122.152,1500,9864,3,2014
14149,455000.0,4,2.5,3170,10688,2.0,0.0,2.0,3,9,3170,0.0,2001,0.0,98001,47.3179,-122.257,3100,12610,2,2014
14150,470000.0,4,2.5,2700,6769,2.0,0.0,0.0,3,9,2700,0.0,1999,0.0,98042,47.3753,-122.155,2880,7968,1,2015
14151,374990.0,3,2.5,1300,10484,2.0,0.0,0.0,3,8,1300,0.0,1983,0.0,98028,47.7768,-122.26799999999999,1380,7868,1,2015
14152,541500.0,2,2.5,1900,3690,2.0,0.0,0.0,3,8,1900,0.0,2006,0.0,98053,47.7082,-122.01899999999999,1900,5153,2,2015
14153,782500.0,3,2.5,3750,7821,2.0,0.0,0.0,3,9,3750,0.0,2001,0.0,98074,47.6325,-122.064,3210,8405,2,2015
14154,264000.0,3,2.25,1552,3677,2.0,0.0,0.0,3,7,1552,0.0,2012,0.0,98092,47.3205,-122.178,1677,3677,2,2015
14155,640000.0,4,2.5,2500,7417,2.0,0.0,0.0,3,9,2500,0.0,1991,0.0,98074,47.6251,-122.02600000000001,2770,8188,3,2014
14156,660000.0,3,2.0,1770,8141,1.0,0.0,0.0,5,8,1770,0.0,1952,0.0,98177,47.7232,-122.37100000000001,1770,8100,1,2015
14157,1370000.0,5,3.5,4210,17258,2.0,0.0,3.0,3,12,4210,0.0,1995,0.0,98006,47.553000000000004,-122.11399999999999,4630,17909,2,2014
14158,389950.0,3,2.5,2170,8140,2.0,0.0,0.0,3,9,2170,0.0,1994,0.0,98030,47.385,-122.169,2390,8100,1,2015
14159,226000.0,2,1.0,1510,19874,1.0,0.0,0.0,3,7,1510,0.0,1951,0.0,98146,47.4924,-122.34,1540,10000,1,2015
14160,390000.0,3,1.75,1870,40250,1.0,0.0,0.0,5,7,1870,0.0,1959,0.0,98038,47.4038,-122.036,1870,40250,3,2014
14161,600000.0,5,3.5,3580,21343,1.5,0.0,0.0,4,8,2140,1440.0,1937,0.0,98155,47.7646,-122.302,2430,21343,3,2014
14162,331000.0,2,1.0,1480,6210,1.0,0.0,0.0,3,7,1080,400.0,1950,0.0,98133,47.773999999999994,-122.351,1290,7509,3,2014
14163,780000.0,3,2.0,2610,6000,1.0,0.0,0.0,5,7,1310,1300.0,1941,0.0,98115,47.675,-122.289,2330,4800,4,2014
14164,300000.0,3,1.75,1700,8481,2.0,0.0,0.0,3,7,1700,0.0,1993,0.0,98003,47.2623,-122.305,1830,6600,4,2014
14165,361810.0,3,1.75,1240,7620,1.0,0.0,0.0,3,7,1240,0.0,1968,2014.0,98166,47.4576,-122.348,1150,7620,3,2014
14166,467000.0,3,1.0,1660,6582,1.0,0.0,0.0,5,7,1000,660.0,1946,0.0,98133,47.7169,-122.353,1110,6584,2,2014
14167,399000.0,3,1.75,1620,10000,1.5,0.0,0.0,5,6,1620,0.0,1918,0.0,98178,47.5091,-122.262,1880,10000,4,2014
14168,315450.0,3,1.75,1130,7500,1.5,0.0,0.0,4,7,1130,0.0,1908,0.0,98108,47.5254,-122.318,1240,6000,4,2014
14169,600000.0,3,1.0,1310,5000,1.5,0.0,0.0,3,7,1310,0.0,1906,0.0,98103,47.6624,-122.34700000000001,1530,4800,2,2015
14170,247500.0,4,2.0,1710,5200,1.0,0.0,0.0,4,7,910,800.0,1977,0.0,98042,47.3634,-122.09,1560,5200,1,2015
14171,330000.0,3,1.0,2140,5037,1.0,0.0,0.0,3,7,2140,0.0,1957,0.0,98118,47.5494,-122.274,1630,6054,1,2015
14172,500000.0,4,2.25,2350,7210,1.5,0.0,0.0,4,7,2350,0.0,1972,0.0,98011,47.7407,-122.18299999999999,1930,7519,3,2014
14173,367500.0,3,1.0,1570,10050,1.0,0.0,0.0,3,7,1570,0.0,1963,0.0,98028,47.736000000000004,-122.23100000000001,2540,9940,3,2014
14174,560000.0,3,2.5,2780,32880,1.0,0.0,0.0,3,9,2780,0.0,1993,0.0,98045,47.4798,-121.727,2780,40091,3,2014
14175,655000.0,4,1.75,2540,7620,1.0,0.0,3.0,3,8,1320,1220.0,1948,0.0,98116,47.5709,-122.406,2540,8613,3,2014
14176,530000.0,5,2.75,2500,7140,1.0,0.0,0.0,4,7,1250,1250.0,1968,0.0,98008,47.6225,-122.10799999999999,2230,8400,4,2014
14177,270000.0,3,2.25,2080,26574,1.0,0.0,2.0,3,7,1380,700.0,1993,0.0,98002,47.2846,-122.19200000000001,1770,8140,2,2015
14178,437500.0,3,2.0,1760,2875,2.0,0.0,2.0,3,7,1290,470.0,1988,0.0,98126,47.5602,-122.37799999999999,1760,4830,4,2014
14179,575000.0,3,1.75,1760,10349,1.0,0.0,0.0,3,8,1760,0.0,1957,0.0,98005,47.6347,-122.17299999999999,1970,10933,1,2015
14180,278000.0,4,2.5,1940,6887,2.0,0.0,0.0,3,7,1940,0.0,1990,0.0,98023,47.2911,-122.353,1870,6144,4,2014
14181,568500.0,4,2.5,3010,6181,2.0,0.0,0.0,3,9,3010,0.0,2000,0.0,98056,47.5212,-122.19200000000001,2960,6515,3,2014
14182,280000.0,4,3.0,2460,9606,1.0,0.0,0.0,3,8,2460,0.0,2012,0.0,98168,47.4889,-122.31700000000001,1730,7500,1,2015
14183,247500.0,3,0.75,1300,72309,1.0,0.0,0.0,3,6,680,620.0,1950,1987.0,98006,47.567,-122.124,3080,8395,1,2015
14184,1250000.0,5,2.75,3710,13874,1.5,0.0,3.0,4,9,2340,1370.0,1977,0.0,98006,47.5686,-122.154,3370,13874,4,2014
14185,535000.0,4,2.5,2360,15008,1.0,0.0,0.0,3,9,1920,440.0,1986,0.0,98028,47.7363,-122.25399999999999,2680,15344,4,2014
14186,814842.0,3,2.5,3190,6899,2.0,0.0,0.0,3,9,3190,0.0,2014,0.0,98034,47.7153,-122.221,3190,6899,3,2014
14187,340000.0,4,2.5,2181,5521,2.0,0.0,0.0,3,8,2181,0.0,2006,0.0,98001,47.3503,-122.291,2333,5143,1,2015
14188,359950.0,3,1.75,1890,9100,2.0,0.0,0.0,4,7,1890,0.0,1952,0.0,98133,47.7676,-122.339,1640,9100,2,2014
14189,750000.0,3,1.75,2610,5544,1.5,0.0,0.0,3,8,1680,930.0,1934,0.0,98117,47.684,-122.376,1330,5074,2,2014
14190,1220000.0,4,2.0,3090,8125,2.5,0.0,0.0,5,8,3090,0.0,1918,0.0,98117,47.6851,-122.395,1560,6250,3,2014
14191,370000.0,2,1.0,860,5040,1.0,0.0,0.0,3,7,860,0.0,1956,0.0,98117,47.6977,-122.365,1570,5040,3,2014
14192,734000.0,4,2.5,3490,18521,2.0,0.0,0.0,4,9,3490,0.0,1990,0.0,98077,47.7406,-122.07,2850,18521,3,2014
14193,230000.0,2,1.0,1280,4635,1.0,0.0,0.0,3,6,840,440.0,1917,0.0,98118,47.5532,-122.28,1660,6180,2,2015
14194,1390000.0,4,3.5,3230,7200,1.0,0.0,1.0,3,10,1640,1590.0,2000,0.0,98033,47.6838,-122.212,2660,7200,3,2014
14195,293000.0,3,1.75,1420,13187,1.0,0.0,0.0,4,7,1420,0.0,1974,0.0,98059,47.4608,-122.065,1620,13824,3,2014
14196,465000.0,3,1.0,1580,3774,1.5,0.0,0.0,3,6,1580,0.0,1900,0.0,98117,47.6839,-122.361,1580,3860,4,2014
14197,449000.0,3,2.25,1960,44634,1.0,0.0,0.0,3,7,1130,830.0,1984,0.0,98028,47.7769,-122.25299999999999,1970,44634,1,2015
14198,325000.0,2,1.75,1670,10725,1.0,0.0,0.0,3,7,1670,0.0,1965,0.0,98178,47.4893,-122.229,1600,10725,2,2015
14199,180000.0,3,2.0,1670,7056,1.0,0.0,0.0,4,7,1670,0.0,1958,0.0,98002,47.3139,-122.212,1330,8415,3,2014
14200,650000.0,6,3.0,2960,5000,1.0,0.0,0.0,3,8,1790,1170.0,1968,0.0,98103,47.6971,-122.34100000000001,1280,1251,2,2015
14201,665000.0,4,2.75,2420,7102,1.0,0.0,0.0,5,7,1670,750.0,1946,0.0,98177,47.7042,-122.37100000000001,1620,7102,3,2014
14202,324450.0,3,2.0,1420,16000,1.0,0.0,0.0,3,7,1420,0.0,1966,0.0,98166,47.478,-122.35799999999999,1900,12630,4,2014
14203,588000.0,4,1.75,2170,5750,1.0,0.0,2.0,3,7,1370,800.0,1975,0.0,98116,47.5668,-122.383,1450,5750,1,2015
14204,200000.0,4,1.0,1310,5200,1.5,0.0,0.0,3,6,1160,150.0,1945,0.0,98126,47.5384,-122.37,1090,5180,2,2014
14205,383000.0,4,1.75,1830,11090,1.0,0.0,0.0,3,7,1060,770.0,1962,0.0,98028,47.7333,-122.24600000000001,1990,10917,3,2014
14206,499950.0,3,2.0,1360,2500,1.0,0.0,0.0,3,7,730,630.0,1986,0.0,98107,47.6753,-122.363,1630,5000,4,2014
14207,465000.0,5,3.0,2010,7264,1.0,0.0,0.0,3,7,1290,720.0,1990,0.0,98103,47.6945,-122.33,1510,7326,1,2015
14208,450000.0,3,2.5,2450,19744,2.0,0.0,0.0,3,10,2450,0.0,1990,0.0,98038,47.3746,-122.02600000000001,2650,19597,3,2014
14209,799900.0,4,2.5,3030,7800,2.0,0.0,0.0,3,9,1580,1450.0,1991,0.0,98033,47.68899999999999,-122.196,2840,7435,2,2015
14210,495000.0,4,2.5,2480,91911,1.0,0.0,2.0,4,7,1470,1010.0,1973,0.0,98027,47.4579,-121.98100000000001,2540,91911,2,2015
14211,1200000.0,3,3.5,4310,10842,2.0,0.0,2.0,3,10,3140,1170.0,1988,0.0,98177,47.7735,-122.38600000000001,2280,11106,3,2014
14212,637000.0,4,2.5,2120,15000,2.0,0.0,0.0,4,8,2120,0.0,1983,0.0,98052,47.7159,-122.1,2170,15000,1,2015
14213,589000.0,4,1.0,2210,4366,2.0,0.0,0.0,3,8,2210,0.0,1901,0.0,98122,47.6105,-122.309,1740,1745,4,2014
14214,305000.0,3,1.75,1400,10350,1.0,0.0,0.0,4,7,1400,0.0,1976,0.0,98059,47.479,-122.132,1780,10457,3,2014
14215,587000.0,4,2.5,2550,6256,2.0,0.0,0.0,3,9,2550,0.0,1992,0.0,98072,47.7742,-122.166,2460,8256,2,2014
14216,1430000.0,2,2.5,2220,4000,2.0,0.0,0.0,3,9,2220,0.0,2000,0.0,98112,47.6364,-122.28,1870,4000,2,2014
14217,250000.0,4,1.0,1320,11212,1.0,0.0,0.0,5,6,1320,0.0,1914,0.0,98002,47.3098,-122.209,1060,6766,1,2015
14218,515000.0,3,3.0,2440,3202,2.0,0.0,0.0,4,8,1640,800.0,1982,0.0,98133,47.7152,-122.34200000000001,2440,3200,2,2015
14219,833000.0,4,2.75,3780,10308,2.0,0.0,0.0,3,10,3780,0.0,1999,0.0,98075,47.589,-121.98299999999999,3500,10740,2,2014
14220,860000.0,3,3.25,4720,32467,2.0,0.0,2.0,3,10,3190,1530.0,1998,0.0,98059,47.508,-122.113,3260,26386,2,2014
14221,550000.0,4,3.0,2360,6678,1.0,0.0,0.0,3,8,1760,600.0,1949,0.0,98115,47.6919,-122.31299999999999,1640,6380,3,2014
14222,180000.0,2,1.0,890,6000,1.0,0.0,0.0,2,6,890,0.0,1919,0.0,98178,47.4976,-122.225,1100,6000,1,2015
14223,507000.0,4,1.75,1770,9375,1.0,0.0,0.0,4,7,1170,600.0,1968,0.0,98052,47.6935,-122.11200000000001,1540,9375,2,2014
14224,427000.0,3,2.0,1720,128066,1.0,0.0,0.0,3,7,1720,0.0,1994,0.0,98027,47.4487,-121.98100000000001,2360,111078,3,2014
14225,616950.0,3,3.5,2490,2722,2.0,0.0,0.0,3,8,2020,470.0,1999,0.0,98005,47.5893,-122.165,2490,2755,4,2014
14226,372000.0,4,1.75,1890,10550,1.0,0.0,0.0,5,7,1010,880.0,1969,0.0,98056,47.5147,-122.193,1930,7291,3,2014
14227,290000.0,2,1.0,1020,6380,1.0,0.0,0.0,3,7,1020,0.0,1930,1973.0,98115,47.6971,-122.31700000000001,1380,6380,4,2014
14228,329990.0,4,2.75,2420,8438,2.0,0.0,0.0,3,8,2420,0.0,1997,0.0,98022,47.2089,-122.01100000000001,2270,8770,1,2015
14229,1550000.0,5,3.25,3370,17458,1.0,0.0,2.0,5,10,2000,1370.0,1982,0.0,98040,47.5591,-122.229,4240,15202,2,2014
14230,240000.0,4,2.25,1720,8300,1.0,0.0,0.0,4,8,1720,0.0,1973,0.0,98023,47.3192,-122.385,2010,8000,2,2014
14231,382500.0,3,1.5,1090,9862,1.0,0.0,0.0,3,8,1090,0.0,1987,0.0,98074,47.6256,-122.036,1710,9862,2,2015
14232,1930000.0,4,3.75,3600,16101,1.0,0.0,0.0,3,9,3600,0.0,1951,0.0,98112,47.6308,-122.287,3650,9506,1,2015
14233,800000.0,3,2.5,2760,9471,1.0,0.0,2.0,3,8,1760,1000.0,1956,0.0,98115,47.676,-122.272,3040,6765,3,2014
14234,550000.0,4,3.5,2770,24140,2.0,0.0,0.0,3,8,2770,0.0,1967,0.0,98033,47.6585,-122.186,1720,16011,2,2015
14235,387846.0,4,1.75,2520,15205,1.0,0.0,0.0,4,7,2040,480.0,1954,0.0,98028,47.7642,-122.264,1680,10000,4,2014
14236,367500.0,4,2.0,1960,16015,1.0,0.0,0.0,3,7,1960,0.0,1980,0.0,98002,47.33,-122.22,1960,16015,3,2014
14237,780500.0,5,1.0,1760,4264,2.0,0.0,0.0,3,8,1760,0.0,1902,0.0,98112,47.6246,-122.31200000000001,2130,4264,3,2014
14238,680000.0,3,1.75,1090,6775,1.0,0.0,0.0,4,7,850,240.0,1950,0.0,98115,47.6934,-122.321,1580,5760,2,2015
14239,434400.0,5,1.75,1960,7875,1.0,0.0,0.0,4,7,1960,0.0,1968,0.0,98034,47.7256,-122.18,1800,7764,4,2014
14240,370000.0,2,1.0,1220,17172,1.0,0.0,0.0,4,6,1220,0.0,1947,0.0,98033,47.6934,-122.163,1510,12915,2,2014
14241,465000.0,3,1.75,1730,8073,1.0,0.0,0.0,3,8,1350,380.0,1971,0.0,98177,47.7694,-122.367,2500,8073,1,2015
14242,270000.0,4,2.5,1600,9921,2.0,0.0,0.0,3,7,1600,0.0,2009,0.0,98042,47.3678,-122.124,2140,5806,1,2015
14243,1320000.0,3,1.75,2040,42693,1.0,0.0,2.0,3,10,2040,0.0,1980,0.0,98052,47.6479,-122.12,2640,11957,4,2014
14244,560000.0,4,2.5,2710,6583,2.0,0.0,0.0,3,9,2710,0.0,2003,0.0,98059,47.4922,-122.141,2710,6583,2,2014
14245,450000.0,3,1.0,1140,4500,1.0,0.0,0.0,3,6,840,300.0,1907,0.0,98144,47.5897,-122.314,1150,3000,2,2015
14246,290000.0,2,1.0,930,7740,1.0,0.0,0.0,3,6,930,0.0,1924,0.0,98125,47.7091,-122.292,1250,7740,2,2014
14247,705000.0,5,3.0,2380,5000,2.0,0.0,0.0,5,7,2380,0.0,1909,0.0,98107,47.6722,-122.389,1800,4650,1,2015
14248,445000.0,3,2.25,1860,7200,1.0,0.0,0.0,4,7,1240,620.0,1977,0.0,98034,47.7332,-122.19200000000001,1560,7630,3,2014
14249,229900.0,3,1.0,1440,11925,1.0,0.0,0.0,3,7,1440,0.0,1968,0.0,98003,47.2738,-122.3,1440,10425,3,2014
14250,610000.0,4,2.5,2980,5896,2.0,0.0,0.0,3,8,2980,0.0,2001,0.0,98053,47.6872,-122.036,2900,5712,1,2015
14251,535000.0,3,3.25,2670,5108,2.0,0.0,2.0,3,9,2670,0.0,2000,0.0,98065,47.5342,-121.866,2670,6500,4,2014
14252,437400.0,3,1.75,2150,8925,1.0,0.0,0.0,4,7,2150,0.0,1960,0.0,98008,47.6253,-122.119,1100,7875,1,2015
14253,540000.0,5,2.75,3160,10059,2.0,0.0,0.0,3,10,1740,1420.0,1978,0.0,98011,47.7477,-122.21700000000001,3120,11557,3,2014
14254,570000.0,3,2.0,1890,29185,1.0,0.0,0.0,3,7,1470,420.0,1949,2013.0,98006,47.5621,-122.16799999999999,2580,11600,2,2014
14255,533000.0,3,2.5,2810,4607,2.0,0.0,0.0,3,8,2810,0.0,2004,0.0,98011,47.7735,-122.227,2540,4871,4,2014
14256,555000.0,3,2.5,2690,4819,2.0,0.0,0.0,3,7,2690,0.0,2004,0.0,98065,47.5302,-121.84899999999999,2360,4829,2,2015
14257,239950.0,3,1.75,1230,9600,1.0,0.0,0.0,4,7,1230,0.0,1984,0.0,98042,47.3675,-122.095,1330,8250,2,2014
14258,350000.0,3,1.0,950,9451,1.0,0.0,0.0,4,7,950,0.0,1977,0.0,98034,47.7308,-122.19,1480,8352,1,2015
14259,465000.0,4,2.25,2140,7701,1.0,0.0,0.0,4,7,1470,670.0,1977,0.0,98034,47.7213,-122.171,2130,8050,3,2014
14260,445000.0,2,1.75,1440,4660,1.0,0.0,2.0,3,8,1440,0.0,2008,0.0,98053,47.7092,-122.015,1680,4989,1,2015
14261,517850.0,5,2.75,3050,7500,1.0,0.0,0.0,4,8,1800,1250.0,1966,0.0,98034,47.7249,-122.18700000000001,2060,7848,3,2014
14262,329000.0,5,2.75,2570,7260,2.0,0.0,0.0,3,8,2570,0.0,1996,0.0,98092,47.2622,-122.212,2200,7421,3,2014
14263,512500.0,3,2.5,1840,2875,2.0,0.0,0.0,4,7,1840,0.0,1997,0.0,98116,47.562,-122.39299999999999,1240,5750,2,2014
14264,365000.0,2,1.0,1250,8100,1.0,0.0,0.0,4,7,1250,0.0,1947,0.0,98125,47.7294,-122.329,1710,8100,2,2014
14265,450500.0,3,1.0,1410,9384,1.0,0.0,0.0,3,7,1410,0.0,1948,0.0,98133,47.7161,-122.33,1990,9384,1,2015
14266,915000.0,3,1.0,1560,8232,1.0,0.0,0.0,3,7,1560,0.0,1952,0.0,98004,47.62300000000001,-122.205,1930,8286,4,2014
14267,205000.0,3,1.0,960,7314,1.0,0.0,0.0,5,6,960,0.0,1960,0.0,98002,47.2891,-122.221,990,7314,2,2014
14268,314000.0,4,2.5,1870,8449,2.0,0.0,0.0,3,8,1870,0.0,1992,0.0,98188,47.4435,-122.274,2160,8113,3,2014
14269,496000.0,2,1.0,900,9260,1.0,0.0,0.0,3,7,900,0.0,1946,0.0,98107,47.6695,-122.36,1230,6913,3,2014
14270,329950.0,4,1.0,2050,7590,1.0,0.0,0.0,3,7,1280,770.0,1957,0.0,98178,47.4916,-122.22399999999999,2050,7800,2,2015
14271,375000.0,4,2.0,2400,6000,2.0,0.0,0.0,3,6,2400,0.0,1913,1945.0,98011,47.7607,-122.209,1780,8732,2,2014
14272,623000.0,3,2.5,1850,7777,2.0,0.0,0.0,5,8,1850,0.0,1989,0.0,98033,47.6908,-122.169,1850,8482,2,2014
14273,310000.0,4,1.5,1220,9600,1.0,0.0,0.0,3,6,1220,0.0,1980,0.0,98014,47.6462,-121.90899999999999,1180,9000,2,2014
14274,532500.0,3,3.25,3140,37120,1.0,0.0,0.0,3,9,1760,0.0,1984,0.0,98065,47.5244,-121.84200000000001,2100,13500,1,2015
14275,960000.0,4,2.25,2410,4560,2.0,0.0,2.0,5,9,1800,610.0,1929,0.0,98117,47.6796,-122.402,2150,5100,2,2014
14276,598000.0,4,2.5,3130,40918,2.0,0.0,0.0,3,9,3130,0.0,1994,0.0,98045,47.4761,-121.723,2760,35440,2,2014
14277,683000.0,3,2.5,2300,9218,2.0,0.0,2.0,3,9,2300,0.0,1998,0.0,98027,47.5504,-122.07700000000001,2730,9930,3,2014
14278,425000.0,5,2.5,2840,9425,1.0,0.0,0.0,4,7,1590,1250.0,1962,0.0,98155,47.7609,-122.29700000000001,1900,11600,1,2015
