,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,sqft_above,lat,long,sqft_living15,sqft_lot15,total_sqft,total_sqft_inside,age_when_sold
15518,412500.0,3,2.0,1680,5246,1.0,1680,47.5206,-121.868,2430,6883,6926,1680.0,7
15519,452000.0,4,2.5,2190,6896,2.0,2190,47.5191,-121.869,2190,5900,9086,2190.0,7
15521,480000.0,3,2.5,2410,4656,2.0,2410,47.5203,-121.874,2410,4840,7066,2410.0,5
15522,641000.0,5,3.5,3420,6403,2.0,2700,47.5162,-121.874,2710,6038,9823,3420.0,2
15523,625000.0,4,2.75,3010,6854,2.0,2570,47.5171,-121.876,1830,2952,9864,3010.0,2
15524,409000.0,3,2.5,1950,7263,2.0,1950,47.5194,-121.869,2190,5900,9213,1950.0,7
15525,695000.0,4,3.5,3510,9084,2.0,3510,47.5402,-121.875,3690,9568,12594,3510.0,14
15526,530000.0,3,2.5,1970,6295,2.0,1970,47.5158,-121.874,2710,6009,8265,1970.0,3
15527,425000.0,3,2.5,1950,5689,2.0,1950,47.5158,-121.87299999999999,2190,5653,7639,1950.0,5
15528,599832.0,3,2.75,3230,5200,2.0,2680,47.519,-121.87799999999999,3100,4900,8430,3230.0,1
15529,625000.0,3,3.0,2780,6000,2.0,2780,47.5184,-121.88600000000001,2850,6000,8780,2780.0,2
15530,453246.0,3,2.5,2010,2287,2.0,1390,47.5517,-121.99799999999999,1690,1662,4297,2010.0,0
15531,520000.0,4,2.25,1890,3006,2.0,1890,47.5461,-121.99799999999999,1580,3000,4896,1890.0,11
15532,435500.0,3,2.25,1450,4789,2.0,1450,47.5665,-122.01799999999999,1560,4490,6239,1450.0,30
15533,533600.0,3,2.5,1930,5080,2.0,1930,47.5694,-122.001,2190,5085,7010,1930.0,24
15534,485000.0,3,2.5,1880,5502,2.0,1880,47.5737,-122.01799999999999,2040,5411,7382,1880.0,26
15535,500000.0,3,2.25,1690,4964,2.0,1690,47.5756,-122.01,1800,5036,6654,1690.0,26
15536,310000.0,3,1.5,1150,3323,2.0,1150,47.5707,-122.01700000000001,1150,2980,4473,1150.0,26
15537,535800.0,4,2.5,1900,5790,2.0,1900,47.5691,-121.99600000000001,2030,5790,7690,1900.0,20
15538,457500.0,3,2.5,1500,4445,2.0,1500,47.5682,-122.005,1730,4408,5945,1500.0,18
15539,524250.0,3,2.5,1710,3469,2.0,1710,47.54600000000001,-122.01100000000001,2120,3560,5179,1710.0,15
15540,484950.0,3,2.25,1670,5004,2.0,1670,47.5688,-122.01700000000001,1850,5276,6674,1670.0,28
15541,660000.0,4,3.25,3030,9273,2.0,3030,47.5747,-122.014,2360,7632,12303,3030.0,26
15543,510000.0,3,2.5,1860,3658,2.0,1860,47.5703,-122.00399999999999,1840,3739,5518,1860.0,20
15545,530000.0,3,2.25,2010,11817,2.0,2010,47.5665,-122.023,2190,10168,13827,2010.0,28
15546,643000.0,4,2.5,2270,8391,2.0,2270,47.574,-122.01299999999999,2420,8391,10661,2270.0,27
15547,505000.0,3,2.5,1860,8060,2.0,1860,47.5674,-122.01700000000001,1850,4661,9920,1860.0,27
15548,765000.0,3,3.25,3190,5283,2.0,3190,47.5534,-122.00200000000001,2950,5198,8473,3190.0,8
15549,729000.0,4,2.5,2660,5608,2.0,2660,47.5449,-121.995,3010,5608,8268,2660.0,12
15550,574000.0,3,2.0,2060,7000,1.0,2060,47.5644,-122.012,2110,7000,9060,2060.0,26
15551,477000.0,3,2.25,1260,3000,2.0,1260,47.5459,-121.99700000000001,1630,3023,4260,1260.0,12
15552,467000.0,3,2.5,1530,3984,2.0,1530,47.568999999999996,-122.007,1720,4005,5514,1530.0,20
15553,690000.0,4,2.5,2920,9904,2.0,2920,47.5759,-121.995,1810,5617,12824,2920.0,24
15554,590000.0,4,2.5,2340,8971,2.0,2340,47.5679,-122.01100000000001,2510,9219,11311,2340.0,27
15555,612000.0,3,2.5,2180,5496,2.0,2180,47.5723,-122.007,2120,5496,7676,2180.0,21
15556,604000.0,4,2.5,2260,7753,2.0,2260,47.5752,-121.995,2690,8924,10013,2260.0,25
15557,705380.0,3,2.5,2490,4343,2.0,2490,47.5493,-121.993,2130,4106,6833,2490.0,11
15558,580000.0,4,2.5,2220,7064,2.0,2220,47.5716,-122.022,2220,7451,9284,2220.0,26
15559,540000.0,3,2.5,1670,5146,2.0,1670,47.5707,-121.999,1940,5146,6816,1670.0,24
15560,753888.0,4,2.5,2660,5500,2.0,2660,47.5439,-121.99600000000001,3620,5500,8160,2660.0,11
15561,545000.0,4,2.5,2090,6023,2.0,2090,47.5713,-121.99700000000001,2090,6023,8113,2090.0,24
15562,715000.0,3,3.25,3230,5000,2.0,3230,47.5558,-122.00200000000001,2670,3977,8230,3230.0,8
15563,455000.0,3,2.25,1470,4653,2.0,1470,47.5667,-122.01799999999999,1560,4119,6123,1470.0,29
15564,690000.0,3,2.5,2820,5001,2.0,2820,47.5533,-121.992,2660,5001,7821,2820.0,10
15565,561000.0,4,2.5,2570,5250,2.0,2570,47.5763,-122.0,2260,5392,7820,2570.0,24
15566,716000.0,3,2.5,2270,7866,1.0,2270,47.5622,-122.022,2580,8132,10136,2270.0,26
15567,520000.0,3,2.5,2160,4297,2.0,2160,47.5476,-122.012,2160,3968,6457,2160.0,15
15568,445000.0,3,2.25,1850,4050,2.0,1850,47.5669,-122.01700000000001,1650,4468,5900,1850.0,29
15569,595000.0,3,2.5,1910,3075,2.0,1910,47.5491,-122.005,1940,3485,4985,1910.0,14
15570,432250.0,3,2.25,1440,6232,2.0,1440,47.5658,-122.01799999999999,1740,5999,7672,1440.0,30
15571,634000.0,3,2.5,2490,4904,2.0,2490,47.5451,-122.014,2370,4050,7394,2490.0,11
15572,532000.0,3,2.5,1820,4910,2.0,1820,47.5703,-121.99600000000001,2090,6668,6730,1820.0,21
15573,856000.0,5,3.25,3620,5500,2.0,3620,47.5442,-121.99600000000001,3260,5500,9120,3620.0,11
15574,619000.0,3,2.5,2040,7503,2.0,2040,47.5718,-122.021,2170,7503,9543,2040.0,28
15575,480680.0,3,2.5,1730,4924,2.0,1730,47.5672,-122.005,1610,4313,6654,1730.0,18
15576,670000.0,3,3.0,2980,3730,2.0,2980,47.5533,-121.995,2710,3640,6710,2980.0,9
15577,534500.0,3,2.5,1700,3150,2.0,1700,47.5505,-121.99799999999999,1700,3600,4850,1700.0,9
15578,560000.0,4,3.0,2170,5764,2.0,2170,47.5673,-121.999,2010,5681,7934,2170.0,22
15579,540000.0,4,2.5,1780,4169,2.0,1780,47.5695,-122.006,1830,4164,5949,1780.0,20
15580,530000.0,4,2.5,2050,6360,2.0,2050,47.5641,-122.01100000000001,2070,7541,8410,2050.0,26
15581,425000.0,3,2.25,1260,3000,2.0,1260,47.5454,-121.99700000000001,1630,3042,4260,1260.0,11
15582,372977.0,3,2.5,1690,1618,2.0,1150,47.5518,-121.99799999999999,1690,1618,3308,1690.0,0
15583,357186.0,2,1.75,1210,1040,2.0,1210,47.5519,-121.999,1210,1090,2250,1210.0,0
15584,825000.0,5,2.5,2890,5110,2.0,2890,47.5453,-121.995,3010,5110,8000,2890.0,11
15585,620000.0,4,4.0,2850,2970,2.0,2120,47.547,-122.01,2380,3559,5820,2850.0,15
15586,690000.0,4,3.5,2710,2147,2.0,2220,47.5468,-121.994,2650,2252,4857,2710.0,8
15588,479990.0,3,2.5,2010,2386,2.0,1390,47.5525,-121.99799999999999,1690,1870,4396,2010.0,0
15589,490000.0,3,2.5,2010,9725,2.0,2010,47.56800000000001,-122.01799999999999,1850,6858,11735,2010.0,27
15590,310000.0,2,1.0,1050,2699,1.0,1050,47.5471,-121.99600000000001,1240,2671,3749,1050.0,10
15591,515000.0,3,2.5,1440,4394,1.0,1440,47.5688,-122.01899999999999,1900,5893,5834,1440.0,27
15592,478000.0,3,2.25,1640,3896,2.0,1640,47.5689,-122.006,1780,3999,5536,1640.0,20
15593,535000.0,4,2.25,1860,3766,2.0,1860,47.5699,-122.006,1860,4169,5626,1860.0,20
15594,723000.0,4,2.5,2700,4004,2.0,2700,47.5521,-121.995,2260,4459,6704,2700.0,10
15595,386591.0,3,2.5,1690,1613,2.0,1150,47.5518,-121.99799999999999,1690,1662,3303,1690.0,0
15596,710000.0,4,2.75,2940,4232,2.0,2940,47.5529,-121.99,2410,4000,7172,2940.0,10
15597,445000.0,3,2.5,1730,4408,2.0,1730,47.5683,-122.005,1730,4408,6138,1730.0,18
15598,638000.0,3,2.5,2170,5000,2.0,2170,47.5453,-121.99600000000001,2170,5000,7170,2170.0,12
15599,660000.0,3,2.5,2330,3995,2.0,2330,47.5542,-122.001,2330,3740,6325,2330.0,9
15600,560000.0,4,2.75,1950,6192,2.0,1950,47.5698,-121.999,2040,5441,8142,1950.0,23
15601,602000.0,4,2.5,2000,7376,2.0,2000,47.5719,-121.999,1950,5218,9376,2000.0,25
15602,735000.0,3,2.5,2820,8159,2.0,2820,47.5527,-121.992,2910,5000,10979,2820.0,10
15603,539950.0,2,2.0,1670,3507,1.0,1670,47.5545,-122.00299999999999,2330,3889,5177,1670.0,8
15604,536000.0,4,2.25,1990,5948,2.0,1990,47.5712,-121.995,2150,6459,7938,1990.0,23
15605,648000.0,4,2.5,2740,9959,2.0,2740,47.5672,-122.01100000000001,2630,9905,12699,2740.0,25
15606,357562.0,2,1.75,1210,1032,2.0,1210,47.5522,-121.999,1210,1090,2242,1210.0,0
15607,376000.0,3,2.0,1540,1827,2.0,1540,47.5479,-121.999,1560,2058,3367,1540.0,9
15608,705000.0,4,2.75,3000,6222,2.0,3000,47.5582,-122.025,3340,7222,9222,3000.0,10
15609,600000.0,4,2.5,2310,3866,2.0,2310,47.5498,-121.99600000000001,1950,4023,6176,2310.0,9
15610,742500.0,4,2.5,2620,4400,2.0,2620,47.5524,-121.991,2640,4554,7020,2620.0,11
15611,769000.0,4,3.5,3010,6202,2.0,3010,47.5533,-121.993,2520,5001,9212,3010.0,10
15612,639000.0,4,2.5,2500,8540,2.0,2500,47.5759,-121.994,2560,8475,11040,2500.0,24
15613,675000.0,4,2.5,2940,14071,2.0,2940,47.5627,-122.01799999999999,2670,10982,17011,2940.0,28
15614,846450.0,4,2.5,3710,7491,2.0,3710,47.5596,-122.016,3040,7491,11201,3710.0,12
15615,533000.0,3,2.5,2060,4812,2.0,2060,47.5793,-122.00200000000001,1930,5264,6872,2060.0,24
15616,529000.0,3,2.5,1880,4499,2.0,1880,47.5664,-121.999,2130,5114,6379,1880.0,22
15617,449950.0,3,2.25,1610,5159,2.0,1610,47.5675,-122.01899999999999,1610,5210,6769,1610.0,29
15618,653000.0,3,2.5,2290,3475,2.0,2290,47.5551,-122.001,2340,3626,5765,2290.0,8
15619,565000.0,2,1.75,1670,4008,1.0,1670,47.5539,-122.001,2330,3752,5678,1670.0,9
15620,601000.0,4,2.5,2090,6906,2.0,2090,47.5718,-121.99600000000001,2090,6370,8996,2090.0,22
15621,495000.0,5,2.5,2200,4942,2.0,2200,47.5772,-122.001,2200,5924,7142,2200.0,26
15622,567000.0,3,2.5,2070,10908,2.0,2070,47.5665,-122.023,2220,10975,12978,2070.0,28
15623,717000.0,4,2.5,2780,7985,2.0,2780,47.5608,-122.016,2650,8094,10765,2780.0,23
15624,517500.0,3,2.5,1810,4332,2.0,1810,47.5776,-121.99600000000001,1740,4332,6142,1810.0,22
15625,477000.0,3,2.5,1740,4960,2.0,1740,47.5772,-121.99799999999999,1740,5021,6700,1740.0,23
15626,305000.0,2,1.5,1140,2980,2.0,1140,47.5707,-122.01799999999999,1150,2981,4120,1140.0,26
15628,674725.0,4,2.5,2700,10160,2.0,2700,47.5685,-122.012,2760,9219,12860,2700.0,27
15629,650000.0,4,2.5,2400,7351,2.0,2400,47.5707,-122.022,2330,7756,9751,2400.0,24
15630,376000.0,2,2.0,1340,1635,2.0,1340,47.5476,-122.005,1410,1375,2975,1340.0,12
15631,535000.0,3,2.5,1720,4006,2.0,1720,47.568999999999996,-122.007,1780,3974,5726,1720.0,20
15632,620000.0,3,2.5,2440,10363,2.0,2440,47.5634,-122.016,2500,10728,12803,2440.0,27
15633,449950.0,3,2.5,1530,3840,2.0,1530,47.5691,-122.007,1720,3985,5370,1530.0,20
15634,620000.0,4,2.5,2130,9139,2.0,2130,47.5648,-122.01,2150,8178,11269,2130.0,27
15635,535500.0,3,2.5,2050,4976,2.0,2050,47.5689,-121.995,2050,5153,7026,2050.0,21
15636,639000.0,4,2.5,1990,8034,2.0,1990,47.56100000000001,-122.01799999999999,2580,8034,10024,1990.0,25
15637,435000.0,3,2.5,1730,4065,2.0,1730,47.5668,-122.005,1730,4094,5795,1730.0,18
15638,635000.0,4,2.5,3050,7238,2.0,3050,47.5772,-122.01299999999999,2580,7228,10288,3050.0,25
15639,620000.0,4,2.5,2680,9185,2.0,2680,47.5738,-121.992,2810,8505,11865,2680.0,25
15640,690000.0,5,3.25,3370,7313,2.0,2140,47.5632,-122.015,2990,7806,10683,3370.0,26
15641,630000.0,2,2.5,2290,3507,2.0,2290,47.5545,-122.00200000000001,2290,3640,5797,2290.0,9
15642,652500.0,4,2.5,2700,9122,2.0,2700,47.5771,-121.994,2500,9122,11822,2700.0,24
15643,525000.0,3,2.5,2030,6970,2.0,2030,47.5718,-121.999,2000,6140,9000,2030.0,23
15644,402000.0,3,2.0,1540,1827,2.0,1540,47.5479,-121.99799999999999,1540,1827,3367,1540.0,9
15645,454280.0,3,2.5,1470,1741,2.0,1170,47.5464,-121.999,1470,1583,3211,1470.0,11
15646,560000.0,3,2.5,2280,12498,2.0,2280,47.5688,-122.014,2330,8844,14778,2280.0,27
15647,350000.0,3,1.75,1260,1111,2.0,1260,47.5476,-122.005,1410,1630,2371,1260.0,12
15648,404763.0,3,2.5,1690,1609,2.0,1150,47.5521,-121.99799999999999,1690,1860,3299,1690.0,0
15649,626100.0,4,2.5,2280,7219,2.0,2280,47.5719,-122.021,2240,7471,9499,2280.0,27
15650,590000.0,3,2.5,2210,8622,2.0,2210,47.5715,-122.02,2340,7192,10832,2210.0,26
15651,413565.0,3,2.5,1690,1613,2.0,1150,47.5524,-121.99799999999999,1690,1619,3303,1690.0,0
15652,571500.0,4,2.75,2180,5799,2.0,2180,47.5702,-121.995,2060,6061,7979,2180.0,21
15653,499000.0,3,2.25,1780,3665,2.0,1780,47.5495,-121.99700000000001,1770,3669,5445,1780.0,11
15654,780000.0,3,3.5,3310,5558,2.0,3310,47.5553,-122.00299999999999,3310,5270,8868,3310.0,10
15656,476100.0,4,2.5,1850,1836,2.0,1600,47.5529,-121.99600000000001,1770,2236,3686,1850.0,9
15657,555000.0,3,2.5,2160,7584,2.0,2160,47.5751,-122.014,2160,7372,9744,2160.0,26
15658,485000.0,3,2.5,1760,3097,2.0,1760,47.5764,-121.99600000000001,1760,3285,4857,1760.0,23
15659,753000.0,4,2.5,3060,8167,2.0,3060,47.5521,-121.98899999999999,2930,4800,11227,3060.0,9
15660,425000.0,3,2.5,1930,4500,2.0,1930,47.5791,-122.001,1770,4500,6430,1930.0,24
15661,517500.0,3,2.5,1800,3933,2.0,1800,47.5746,-122.009,1800,4659,5733,1800.0,26
15662,362000.0,3,2.75,1420,955,2.0,1160,47.5477,-122.00299999999999,1420,955,2375,1420.0,10
15663,419990.0,3,2.5,1690,1689,2.0,1150,47.5528,-121.999,1540,1689,3379,1690.0,0
15664,550000.0,3,2.5,1740,3082,2.0,1740,47.5489,-122.006,1910,3075,4822,1740.0,15
15665,310000.0,3,1.5,1140,3292,2.0,1140,47.5701,-122.01700000000001,1150,3592,4432,1140.0,26
15666,728725.0,4,2.5,3010,3120,2.5,3010,47.5539,-121.99600000000001,2140,3840,6130,3010.0,9
15667,645500.0,4,2.5,2390,9638,2.0,2390,47.5598,-122.01799999999999,2630,9258,12028,2390.0,26
15668,640000.0,3,2.5,2420,8244,2.0,2420,47.5595,-122.01899999999999,2500,9320,10664,2420.0,27
15669,690000.0,4,2.5,2120,8448,2.0,2120,47.5654,-122.01,2140,8122,10568,2120.0,25
15670,351358.0,2,1.75,1210,1189,2.0,1210,47.5526,-121.99799999999999,1540,1672,2399,1210.0,0
15671,545000.0,3,2.5,2060,7184,2.0,2060,47.567,-122.012,2230,7788,9244,2060.0,27
15672,472217.0,3,2.5,2010,2212,2.0,1390,47.5523,-121.99799999999999,1690,1619,4222,1390.0,0
15673,545000.0,4,2.5,2080,8504,2.0,2080,47.5703,-121.99799999999999,2000,6773,10584,2080.0,23
15674,550000.0,4,2.5,2420,8056,1.0,1680,47.5748,-122.01299999999999,2160,6807,10476,2420.0,26
15675,472500.0,2,2.25,1700,2383,2.0,1700,47.547,-121.99700000000001,1700,2700,4083,1700.0,9
15676,571000.0,3,2.5,1920,3867,2.0,1920,47.5538,-121.994,2190,3841,5787,1920.0,9
15677,950000.0,4,2.5,3700,7051,2.0,3700,47.5427,-121.995,3580,6175,10751,3700.0,8
15678,477500.0,3,2.0,1860,5146,2.0,1860,47.5706,-121.999,1950,5146,7006,1860.0,24
15679,590000.0,4,2.5,2010,7972,2.0,2010,47.5782,-122.01799999999999,2100,8511,9982,2010.0,25
15680,827500.0,5,4.25,3920,5823,2.0,3000,47.5492,-122.008,3000,5297,9743,3920.0,15
15681,496700.0,3,2.5,1740,5782,2.0,1740,47.5783,-122.001,2080,5782,7522,1740.0,25
15682,545800.0,4,2.5,1980,4500,2.0,1980,47.57899999999999,-122.001,1770,4595,6480,1980.0,25
15683,825000.0,3,2.5,3760,5260,2.0,3230,47.5489,-122.007,3080,5312,9020,3760.0,12
15684,491234.0,4,2.5,1540,1860,2.0,1540,47.5521,-121.999,1210,1090,3400,1540.0,0
15685,450000.0,3,3.25,1770,1863,2.0,1430,47.5478,-122.005,1410,1375,3633,1770.0,11
15686,615000.0,4,2.5,2120,3720,2.0,2120,47.5526,-121.994,2170,3720,5840,2120.0,10
15687,550000.0,3,2.5,2080,7749,2.0,2080,47.5723,-122.021,2210,7471,9829,2080.0,26
15689,905000.0,4,3.25,3440,7661,2.0,3440,47.5429,-121.995,3580,6478,11101,3440.0,8
15690,491500.0,3,2.25,1470,4322,2.0,1470,47.5672,-122.01799999999999,1610,4322,5792,1470.0,29
15691,700000.0,4,2.5,2440,7491,2.0,2440,47.56100000000001,-122.01899999999999,2490,8580,9931,2440.0,26
15692,690000.0,4,3.25,3730,11820,2.0,2460,47.5775,-122.01899999999999,3680,10667,15550,3730.0,24
15693,509950.0,3,2.5,1880,4668,2.0,1880,47.5666,-121.999,2060,4668,6548,1880.0,21
15694,420000.0,3,2.5,2140,3821,2.0,2140,47.5541,-121.995,2860,3841,5961,2140.0,9
15696,770000.0,4,2.5,3560,6187,2.0,3560,47.5593,-122.016,3190,6981,9747,3560.0,11
15697,485000.0,3,2.5,1580,6065,2.0,1580,47.5692,-122.021,1770,6700,7645,1580.0,29
15699,435000.0,3,2.5,1600,2375,2.0,1600,47.5531,-121.99600000000001,1830,2375,3975,1600.0,9
15700,690000.0,4,2.5,2670,13463,2.0,2670,47.5627,-122.01799999999999,2560,10982,16133,2670.0,25
15701,570000.0,4,2.5,2290,6738,2.0,2290,47.5714,-122.005,2100,6261,9028,2290.0,18
15702,535000.0,3,2.5,1970,6634,2.0,1970,47.5759,-122.012,2090,6176,8604,1970.0,26
15703,575000.0,4,2.5,2040,5508,2.0,2040,47.5719,-122.007,2130,5496,7548,2040.0,18
15704,585000.0,3,2.5,2060,10839,2.0,2060,47.5675,-122.016,2180,8126,12899,2060.0,28
15705,450000.0,3,2.0,1610,4364,2.0,1610,47.5672,-122.00399999999999,2010,4364,5974,1610.0,19
15706,462608.0,3,2.5,2010,2778,2.0,1390,47.5528,-121.999,1540,1689,4788,2010.0,0
15707,510000.0,3,2.5,1890,5929,2.0,1890,47.5697,-121.994,2060,5775,7819,1890.0,22
15709,765000.0,4,2.5,2660,5043,2.0,2660,47.5445,-121.99600000000001,3010,5500,7703,2660.0,11
15710,785000.0,4,2.5,2960,4750,2.0,2960,47.5544,-121.993,2960,4750,7710,2960.0,9
15711,310000.0,3,1.5,1140,3104,2.0,1140,47.5707,-122.01799999999999,1150,2981,4244,1140.0,26
15712,675750.0,4,2.5,2770,10274,2.0,2770,47.5748,-122.01799999999999,2270,7210,13044,2770.0,25
15713,700000.0,4,2.5,2490,7694,2.0,2490,47.567,-122.016,2140,8126,10184,2490.0,28
15714,464000.0,3,2.5,1770,5146,2.0,1770,47.5704,-121.999,1870,5146,6916,1770.0,23
15715,599950.0,4,2.5,2290,6318,2.0,2290,47.57,-122.02,2150,7350,8608,2290.0,26
15716,550000.0,3,2.5,2080,2625,2.0,2080,47.5469,-121.99700000000001,1760,2772,4705,2080.0,9
15717,695000.0,4,2.5,2650,9990,2.0,2650,47.5605,-122.016,2710,8012,12640,2650.0,24
15718,625000.0,4,2.75,2390,6979,2.0,2390,47.5703,-121.99600000000001,2090,6321,9369,2390.0,22
15719,599000.0,4,2.5,2120,3640,2.0,2120,47.5521,-121.99600000000001,2190,3640,5760,2120.0,9
15720,459000.0,3,2.5,1780,4000,2.0,1780,47.5677,-122.00299999999999,1730,4000,5780,1780.0,19
15721,599000.0,4,2.5,2640,6738,2.0,2640,47.5787,-122.0,2180,5782,9378,2640.0,25
15722,517500.0,4,2.5,1520,3370,2.0,1520,47.5696,-122.00399999999999,1860,4486,4890,1520.0,21
15723,685000.0,3,2.5,2370,4950,2.0,2370,47.5465,-122.01299999999999,2230,4950,7320,2370.0,12
15724,750000.0,5,3.5,2980,5809,2.0,2980,47.5537,-121.99600000000001,2120,3416,8789,2980.0,10
15727,550000.0,3,2.5,2010,2261,2.0,1390,47.5514,-121.99799999999999,1690,1899,4271,2010.0,1
15728,495000.0,3,2.5,1800,7318,2.0,1800,47.5747,-122.008,1800,5414,9118,1800.0,26
15729,760000.0,4,2.5,3120,8792,2.0,3120,47.5699,-121.993,2150,7688,11912,3120.0,23
15730,505000.0,3,2.5,1610,4611,2.0,1610,47.5678,-122.00399999999999,1730,4461,6221,1610.0,18
15731,770000.0,3,3.25,3310,5000,2.0,3310,47.5558,-122.001,2670,4907,8310,3310.0,8
15732,564800.0,3,2.25,1990,8501,2.0,1990,47.5707,-121.99600000000001,2090,6459,10491,1990.0,23
15734,470000.0,3,3.25,1710,2381,2.0,1360,47.5477,-122.00399999999999,1420,1163,4091,1710.0,11
15737,585000.0,4,2.5,1950,3720,2.0,1950,47.5503,-121.99700000000001,1720,3720,5670,1950.0,10
15738,450000.0,3,2.5,1480,1961,2.0,1480,47.5478,-122.0,1400,1138,3441,1480.0,9
15739,524950.0,2,2.5,1830,2856,2.0,1830,47.5524,-121.99600000000001,1850,2667,4686,1830.0,9
15740,645000.0,4,2.75,2330,3917,2.0,2330,47.5527,-121.99,2620,4400,6247,2330.0,10
15741,575000.0,4,2.5,2630,6247,2.0,2630,47.5662,-122.0,2130,4668,8877,2630.0,22
15742,468000.0,3,2.25,1470,5597,2.0,1470,47.5674,-122.01899999999999,1610,5217,7067,1470.0,30
15743,590000.0,3,2.5,2110,3870,2.0,2110,47.5513,-121.994,2300,3870,5980,2110.0,10
15744,420000.0,3,2.5,1470,1445,2.0,1160,47.5468,-121.99799999999999,1470,1525,2915,1470.0,10
15746,480000.0,3,2.5,1640,7847,2.0,1640,47.5684,-122.01799999999999,1870,6079,9487,1640.0,27
15747,395000.0,2,1.75,1210,1161,2.0,1210,47.5513,-121.99799999999999,1700,2285,2371,1210.0,1
15748,658100.0,4,2.5,2430,8509,2.0,2430,47.5714,-121.991,2760,8509,10939,2430.0,22
15749,740000.0,4,3.5,3060,4777,2.0,3060,47.555,-122.0,3060,4935,7837,3060.0,7
15750,418000.0,2,2.5,1500,3608,2.0,1500,47.5472,-121.994,2080,2686,5108,1500.0,9
15751,720000.0,4,2.5,2870,12648,2.0,2870,47.5632,-122.01700000000001,2560,12648,15518,2870.0,28
15752,500000.0,3,2.25,1710,4561,2.0,1710,47.5691,-122.00399999999999,1810,4770,6271,1710.0,20
15753,642000.0,4,2.5,2560,8780,2.0,2560,47.5717,-121.991,2780,8357,11340,2560.0,22
15754,500000.0,3,2.25,1760,4539,2.0,1760,47.5754,-122.01299999999999,1960,4808,6299,1760.0,26
15755,379770.0,3,2.5,1470,1779,2.0,1160,47.5472,-121.99799999999999,1470,1576,3249,1470.0,9
15756,578550.0,3,2.5,2120,6602,2.0,2120,47.5669,-122.012,2330,7795,8722,2120.0,26
15757,451000.0,4,2.5,1670,3315,2.0,1670,47.5532,-121.99799999999999,1650,2051,4985,1670.0,9
15758,637500.0,4,3.0,2320,4468,2.0,2160,47.54600000000001,-122.009,2330,3541,6788,2320.0,15
15759,430000.0,3,2.25,1470,1703,2.0,1470,47.5478,-121.999,1380,1107,3173,1470.0,9
15761,520000.0,4,3.0,2190,5085,2.0,2190,47.5693,-122.00200000000001,2130,5142,7275,2190.0,22
15762,541000.0,3,2.5,1790,4038,2.0,1790,47.5499,-121.99799999999999,1700,3365,5828,1790.0,9
15763,500000.0,3,2.25,1580,4379,2.0,1580,47.5694,-122.005,1770,4187,5959,1580.0,20
15764,496600.0,3,2.5,1910,5562,2.0,1910,47.5738,-122.01700000000001,1940,4647,7472,1910.0,26
15766,625000.0,3,2.5,2360,12164,2.0,2360,47.5596,-122.022,2400,11260,14524,2360.0,27
15767,424000.0,3,2.0,1330,5632,1.0,1330,47.5745,-122.01700000000001,1900,4842,6962,1330.0,26
15768,610000.0,4,2.5,2110,6360,2.0,2110,47.5641,-122.012,2050,7000,8470,2110.0,27
15769,711000.0,4,2.5,2770,9532,2.0,2770,47.5688,-122.012,2770,9219,12302,2770.0,26
15771,690000.0,4,3.5,2980,2147,2.5,2490,47.5463,-121.995,2880,2428,5127,2980.0,8
15772,358500.0,2,1.75,1400,865,2.0,1110,47.5478,-121.999,1380,1107,2265,1110.0,10
15773,695000.0,4,2.5,2960,10760,2.0,2960,47.5677,-122.01299999999999,2480,9528,13720,2960.0,28
15774,475000.0,3,2.5,1630,7586,2.0,1630,47.5689,-122.023,2090,7330,9216,1630.0,28
15775,699950.0,3,2.5,2510,4106,2.0,2510,47.5494,-121.994,2470,4106,6616,2510.0,11
15776,520000.0,3,2.25,1850,10855,1.0,1370,47.5696,-122.02,1850,8209,12705,1850.0,29
15777,612000.0,3,2.5,2120,7401,2.0,2120,47.5781,-122.01799999999999,2010,7972,9521,2120.0,26
15778,680000.0,4,2.5,2520,5000,2.0,2520,47.5524,-121.992,2910,5001,7520,2520.0,10
15779,560000.0,3,2.5,2180,7169,2.0,2180,47.5714,-122.00200000000001,2150,5914,9349,2180.0,25
15780,350000.0,3,2.0,1440,5469,1.0,1440,47.5753,-122.01700000000001,1980,6198,6909,1440.0,27
15781,447000.0,3,2.25,1440,4667,2.0,1440,47.5662,-122.01700000000001,1610,4756,6107,1440.0,29
15782,578000.0,4,2.5,2070,5415,2.0,2070,47.5706,-122.006,2120,5331,7485,2070.0,18
15783,484998.0,4,2.5,1540,1870,2.0,1540,47.5524,-121.999,1540,1619,3410,1540.0,0
15784,739000.0,3,2.75,2950,6667,2.0,2950,47.5577,-122.02600000000001,3340,6667,9617,2950.0,12
15785,585000.0,4,3.0,2110,1286,2.0,1710,47.5444,-122.014,2000,1286,3396,2110.0,8
15786,759990.0,4,2.5,2540,5760,2.0,2540,47.5405,-121.993,2580,3600,8300,2540.0,5
15787,815000.0,4,3.5,3040,4006,2.0,2350,47.5439,-122.01100000000001,2050,4000,7046,3040.0,1
15788,348000.0,3,2.5,1500,2255,2.0,1500,47.5538,-121.99700000000001,1440,2040,3755,1500.0,9
15789,395825.0,2,2.5,1590,1679,2.0,1590,47.5449,-122.01100000000001,1590,1680,3269,1590.0,2
15790,825000.0,4,3.25,3040,4155,2.0,2350,47.5429,-122.012,2680,4000,7195,3040.0,2
